,ridership,Austin,Quincy_Wells,Belmont,Archer_35th,Oak_Park,Western,Clark_Lake,Clinton,Merchandise_Mart,Irving_Park,Washington_Wells,Harlem,Monroe,Polk,Ashland,Kedzie,Addison,Jefferson_Park,Montrose,California,temp_min,temp,temp_max,temp_change,dew,humidity,pressure,pressure_change,wind,wind_max,gust,gust_max,percip,percip_max,weather_rain,weather_snow,weather_cloud,weather_storm,Blackhawks_Away,Blackhawks_Home,Bulls_Away,Bulls_Home,Bears_Away,Bears_Home,WhiteSox_Away,WhiteSox_Home,Cubs_Away,Cubs_Home
3577,18.643,2.189,7.514,4.826,2.974,1.793,3.557,18.779,3.099,6.796,4.151,6.946,2.931,6.068,3.511,1.541,3.218,2.684,6.512,2.243,1.246,42.1,51.1,66.9,24.8,30.0,45.0,30.03,0.199999999999999,5.8,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174,0.0434782608695652,0,0,0,1,0,0,0,0,0,0
3578,19.198,2.029,7.234,4.687,2.662,1.76,3.416,18.438,3.133,6.738,4.093,6.891,2.846,6.094,3.336,1.446,3.057,2.553,6.187,2.216,1.087,46.0,56.45,68.0,22.0,32.55,44.0,29.94,0.0799999999999983,5.8,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666667,0.0,0,0,0,0,0,0,0,0,0,0
3579,19.457,2.203,7.477,5.083,2.983,1.861,3.65,19.402,3.126,6.805,4.33,7.174,3.101,6.423,3.558,1.573,3.277,2.758,6.607,2.377,1.232,44.6,57.0,69.1,24.5,37.0,47.0,30.06,0.120000000000001,6.9,11.5,0.0,18.4,0.0,0.0,0.0,0.0,0.75,0.0416666666666667,0,1,0,0,0,0,0,0,0,0
3580,15.705,2.095,7.666,5.076,2.977,1.812,3.569,19.454,3.216,6.731,4.281,7.143,2.896,6.401,3.502,1.619,3.265,2.755,6.567,2.292,1.21,50.0,58.55,68.0,18.0,37.9,54.0,30.26,0.239999999999998,6.9,9.2,0.0,0.0,0.0,0.0,0.0416666666666667,0.0,0.708333333333333,0.0416666666666667,0,0,0,1,0,0,0,0,0,0
3581,19.022,1.987,7.284,5.022,2.746,1.744,3.397,18.797,3.032,5.735,4.36,6.851,3.012,6.313,3.495,1.554,3.103,2.714,6.427,2.194,1.181,51.1,54.0,59.0,7.9,44.1,67.0,30.35,0.140000000000001,8.65,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.958333333333333,0.291666666666667,0,0,0,0,0,0,0,0,0,0
3582,5.912,0.997,1.642,2.892,1.448,0.742,1.714,6.187,1.183,1.629,2.292,1.387,1.348,1.839,0.862,0.874,1.639,1.167,3.097,0.99,0.678,43.0,52.0,57.9,14.9,44.6,72.0,29.91,0.379999999999999,12.7,20.7,0.0,28.8,0.0,0.02,0.206896551724138,0.0,0.793103448275862,0.655172413793103,1,0,0,1,0,0,0,0,0,0
3583,4.432,0.764,1.389,2.225,0.859,0.642,1.104,4.335,1.107,0.839,1.663,0.847,0.802,1.124,0.535,0.603,1.055,0.828,2.386,0.717,0.489,39.0,41.0,48.0,9.0,28.0,62.0,29.9,0.0599999999999987,17.3,24.2,25.3,31.1,0.0,0.0,0.0,0.0,1.0,0.64,0,1,0,0,0,1,0,0,0,0
3584,19.247,2.081,7.535,4.73,2.885,1.788,3.362,18.226,3.162,6.363,4.034,6.953,2.847,6.086,3.412,1.525,3.181,2.603,6.369,2.125,1.195,36.0,39.55,51.1,15.1,35.1,77.5,29.89,0.0700000000000003,6.9,10.4,0.0,21.9,0.0,0.02,0.192307692307692,0.0,0.769230769230769,0.153846153846154,0,0,0,0,0,0,0,0,0,0
3585,19.299,2.16,7.572,4.86,2.817,1.834,3.461,17.838,3.097,6.687,4.118,7.05,2.905,6.303,3.496,1.554,3.208,2.561,6.401,2.146,1.166,36.0,45.0,48.0,12.0,30.0,60.5,29.81,0.25,5.8,9.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.458333333333333,0,0,1,0,0,0,0,0,0,0
3586,19.099,2.161,7.457,5.063,2.885,1.779,3.58,19.283,3.09,6.912,4.256,7.041,2.959,6.4,3.526,1.579,3.245,2.67,6.474,2.28,1.219,37.9,42.1,46.4,8.5,36.0,79.0,30.0,0.5,9.2,12.7,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.96969696969697,0.333333333333333,1,0,1,0,0,0,0,0,0,0
3587,19.148,2.175,8.108,5.116,2.941,1.825,3.584,19.045,3.388,6.559,4.343,7.386,3.016,6.748,3.602,1.602,3.17,2.713,6.631,2.249,1.183,33.1,38.45,44.6,11.5,28.0,71.5,30.265,0.220000000000002,7.5,13.8,0.0,17.3,0.0,0.0,0.0,0.0,0.928571428571429,0.464285714285714,0,0,0,0,1,0,0,0,0,0
3588,18.709,1.994,7.878,4.974,2.655,1.735,3.324,18.463,3.448,6.181,4.271,7.552,2.927,6.724,3.403,1.535,3.099,2.646,6.428,2.065,1.131,30.0,35.1,51.1,21.1,25.0,66.0,30.17,0.360000000000003,9.2,21.9,0.0,28.8,0.0,0.0,0.0,0.0,0.888888888888889,0.111111111111111,1,0,1,0,0,0,0,0,0,0
3589,7.738,0.916,1.653,2.928,1.362,0.714,1.562,5.907,1.218,1.808,2.285,1.416,1.345,2.716,0.903,0.781,1.54,1.093,3.228,0.989,0.631,35.6,40.0,44.1,8.5,30.9,71.5,30.235,0.220000000000002,7.5,13.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.346153846153846,1,0,0,0,0,0,0,0,0,0
3590,4.122,0.729,1.484,2.147,0.84,0.464,1.041,4.605,1.099,0.977,1.566,0.973,0.87,1.761,0.605,0.584,1.057,0.846,2.319,0.744,0.42,41.0,45.3,57.9,16.9,41.55,82.0,30.025,0.379999999999999,9.8,17.3,0.0,26.5,0.0,0.0,0.194444444444444,0.0,0.805555555555556,0.361111111111111,0,0,0,0,0,0,0,0,0,0
3591,17.574,2.187,7.454,4.826,2.923,1.896,3.463,18.643,3.045,6.605,4.038,7.175,3.024,6.36,3.441,1.499,3.254,2.471,6.395,2.164,1.253,57.2,61.0,66.9,9.7,57.0,82.0,29.795,0.200000000000003,13.8,23.0,20.7,33.4,0.0,0.49,0.522727272727273,0.0,0.477272727272727,0.477272727272727,0,0,0,0,0,0,0,0,0,0
3592,18.248,2.143,7.526,4.941,2.918,1.872,3.622,19.198,3.085,6.669,4.285,7.18,3.051,6.431,3.668,1.573,3.29,2.645,6.485,2.215,1.236,28.0,33.55,60.8,32.8,21.45,69.5,30.055,0.66,15.0,21.9,21.9,29.9,0.0,0.0,0.0,0.0,0.714285714285714,0.25,0,0,1,0,0,0,0,0,0,0
3593,16.944,2.173,7.65,4.997,2.897,1.881,3.692,19.457,3.121,6.88,4.353,7.086,3.14,6.391,3.577,1.535,3.356,2.703,6.632,2.349,1.186,28.0,32.0,37.0,9.0,23.0,69.0,30.24,0.490000000000002,12.7,23.0,0.0,32.2,0.0,0.05,0.266666666666667,0.0666666666666667,0.5,0.466666666666667,1,0,1,0,0,0,0,0,0,0
3594,2.671,1.854,6.722,4.548,2.548,1.594,2.933,15.705,2.482,6.813,3.916,5.808,2.668,5.493,3.133,1.396,2.88,2.219,5.726,2.03,0.882,28.0,39.2,39.9,11.9,37.9,96.0,29.74,0.199999999999999,10.4,20.7,0.0,28.8,0.0,0.06,0.162162162162162,0.0,0.837837837837838,0.810810810810811,0,0,0,0,0,0,0,0,0,0
3595,5.554,2.024,7.23,5.025,2.71,1.798,3.249,19.022,3.182,5.984,4.327,6.677,2.908,6.117,3.567,1.465,2.938,2.398,6.062,2.118,1.055,19.0,24.0,33.1,14.1,10.0,54.0,29.925,0.100000000000001,16.7,23.0,25.3,29.9,0.0,0.0,0.0,0.0,0.666666666666667,0.0833333333333333,1,0,1,0,0,0,0,0,0,0
3596,4.96,0.92,1.7,2.933,1.207,0.628,1.53,5.912,1.218,1.862,2.083,1.287,1.18,1.852,0.956,0.758,1.49,1.111,3.141,0.908,0.576,23.0,29.45,34.0,11.0,15.55,61.0,30.065,0.300000000000001,9.8,17.3,0.0,27.6,0.0,0.0,0.0,0.0,0.75,0.0,1,0,1,0,0,0,0,0,0,0
3597,3.552,0.69,1.632,2.177,0.854,0.457,1.038,4.432,1.114,0.885,1.661,0.897,0.853,1.392,0.647,0.549,0.988,0.878,2.305,0.702,0.377,25.0,29.0,45.0,20.0,20.9,68.0,30.205,0.140000000000001,5.8,16.1,0.0,28.8,0.0,0.0,0.0,0.0,0.958333333333333,0.0833333333333333,0,0,0,0,0,1,0,0,0,0
3598,17.71,2.108,7.509,4.962,2.883,1.779,3.474,19.247,3.128,6.648,4.125,7.117,2.921,6.235,3.458,1.496,3.244,2.602,6.389,2.245,1.173,37.0,39.0,50.0,13.0,28.0,65.0,30.04,0.310000000000002,12.7,17.3,0.0,24.2,0.0,0.05,0.130434782608696,0.0,0.869565217391304,0.260869565217391,0,0,0,0,0,0,0,0,0,0
3599,18.106,2.135,7.554,4.972,2.959,1.829,3.614,19.299,3.175,6.621,4.152,7.084,3.009,6.447,3.619,1.603,3.319,2.677,6.454,2.263,1.266,28.0,46.9,50.0,22.0,42.1,87.0,29.66,0.27,13.8,24.2,20.7,32.2,0.0,0.15,0.27027027027027,0.108108108108108,0.621621621621622,0.594594594594595,0,1,0,0,0,0,0,0,0,0
3600,18.577,2.15,7.343,5.083,2.907,1.777,3.535,19.099,3.06,6.84,4.206,7.159,2.974,6.435,3.567,1.574,3.231,2.612,6.343,2.298,1.212,23.0,24.8,28.0,5.0,15.8,69.0,29.92,0.23,16.1,25.3,24.2,32.2,0.0,0.0,0.0,0.931034482758621,0.0689655172413793,0.0689655172413793,0,0,0,1,0,0,0,0,0,0
3601,18.378,2.115,7.505,5.046,2.846,1.799,3.409,19.148,3.233,6.7,4.196,7.073,2.835,6.57,3.447,1.494,3.07,2.457,6.468,2.257,1.124,24.1,26.1,33.1,9.0,16.0,66.0,30.16,0.149999999999999,11.5,18.4,0.0,26.5,0.0,0.0,0.0,0.04,0.96,0.68,0,0,0,0,0,0,0,0,0,0
3602,18.334,2.059,6.958,4.992,2.805,1.74,3.349,18.709,3.178,5.664,4.176,6.36,2.822,6.308,3.364,1.524,3.236,2.713,6.327,2.107,1.212,19.4,28.9,32.0,12.6,16.0,64.0,30.23,0.119999999999997,5.8,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.739130434782609,0.478260869565217,0,1,1,0,0,0,0,0,0,0
3603,6.106,1.162,1.825,3.254,1.71,0.966,2.048,7.738,1.432,2.02,2.395,1.44,1.602,2.043,1.016,0.862,1.927,1.585,3.604,1.186,0.614,28.0,30.2,33.8,5.8,26.6,87.0,30.09,0.16,5.8,12.7,0.0,0.0,0.0,0.03,0.0151515151515152,0.909090909090909,0.0757575757575758,0.0606060606060606,0,0,0,1,0,0,0,0,0,0
3604,4.318,0.655,1.258,2.251,0.856,0.421,1.07,4.122,1.031,0.865,1.617,0.84,0.833,1.396,0.604,0.548,0.962,0.816,2.309,0.704,0.39,19.9,24.8,30.0,10.1,18.0,78.0,30.27,0.120000000000001,10.4,15.0,0.0,23.0,0.0,0.0,0.0,0.238095238095238,0.714285714285714,0.238095238095238,0,1,0,0,1,0,0,0,0,0
3605,17.597,1.928,7.757,4.731,2.711,1.697,3.281,17.574,3.154,6.473,4.058,7.27,2.855,6.202,3.361,1.389,2.973,2.526,6.195,2.162,1.126,10.9,16.0,19.4,8.5,7.0,68.0,30.26,0.190000000000001,11.5,15.0,0.0,23.0,0.0,0.0,0.0,0.259259259259259,0.481481481481481,0.037037037037037,0,0,0,1,0,0,0,0,0,0
3606,17.84,2.121,7.545,5.032,2.775,1.765,3.377,18.248,3.27,6.111,4.231,7.139,2.906,6.235,3.408,1.473,3.105,2.66,6.33,2.255,1.153,12.9,18.5,21.0,8.1,6.1,64.5,30.2,0.170000000000002,11.5,13.8,0.0,19.6,0.0,0.0,0.0,0.0833333333333333,0.833333333333333,0.0833333333333333,0,0,0,0,0,0,0,0,0,0
3607,17.946,1.782,5.938,5.094,2.646,1.561,3.155,16.944,3.111,4.565,4.281,5.782,2.914,5.216,2.759,1.46,2.868,2.653,6.17,2.196,1.024,12.0,14.55,25.0,13.0,4.45,64.5,30.26,0.129999999999999,6.9,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.125,0,1,1,0,0,0,0,0,0,0
3608,17.989,0.542,0.86,1.738,0.624,0.353,0.754,2.671,0.771,0.312,1.463,0.574,0.64,0.766,0.413,0.397,0.711,0.732,2.032,0.625,0.408,12.2,19.0,28.0,15.8,10.0,71.0,30.29,0.300000000000001,8.1,15.0,0.0,24.2,0.0,0.0,0.0,0.185185185185185,0.740740740740741,0.37037037037037,0,0,0,0,0,0,0,0,0,0
3609,17.616,0.946,2.822,2.706,1.458,0.698,1.738,5.554,1.502,1.553,2.223,1.831,1.555,2.16,0.935,0.811,1.66,1.077,3.576,0.987,0.618,26.1,28.65,37.0,10.9,24.1,80.0,29.99,0.16,11.5,18.4,0.0,26.5,0.0,0.04,0.0,0.34375,0.4375,0.0625,0,0,0,1,0,0,0,0,0,0
3610,5.393,0.846,1.722,2.33,1.043,0.568,1.466,4.96,1.259,1.2,1.843,1.0,1.224,1.535,0.602,0.658,1.401,1.012,2.872,0.843,0.474,26.1,35.35,37.4,11.3,29.45,88.0,29.845,0.509999999999998,9.8,18.4,0.0,27.6,0.0,0.09,0.4,0.0,0.6,0.3,1,0,0,1,0,0,0,0,0,0
3611,3.446,0.627,1.878,2.065,0.782,0.456,0.989,3.552,1.468,0.655,1.543,0.752,0.843,1.092,0.528,0.557,0.981,0.771,2.296,0.713,0.417,19.4,24.9,37.4,18.0,19.65,86.0,29.555,0.359999999999999,20.7,33.4,32.8,44.9,0.0,0.04,0.06,0.92,0.02,0.02,0,0,0,0,0,1,0,0,0,0
3612,16.785,1.995,7.495,4.631,2.723,1.844,3.302,17.71,3.152,6.281,3.987,6.768,2.796,5.879,3.255,1.394,3.081,2.513,6.007,2.122,1.131,8.6,12.9,19.9,11.3,3.1,67.0,30.095,0.379999999999999,19.0,28.8,23.6,42.6,0.0,0.0,0.0,0.392857142857143,0.607142857142857,0.0714285714285714,1,0,0,1,0,0,0,0,0,0
3613,17.096,2.081,7.412,4.756,2.783,1.818,3.409,18.106,3.212,6.569,4.046,7.019,2.822,6.166,3.337,1.442,3.109,2.576,6.134,2.157,1.13,7.0,10.9,21.0,14.0,1.0,64.0,30.27,0.0899999999999999,8.1,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0,0,0,0,0,0,0,0,0,0
3614,17.112,2.048,7.195,4.902,2.725,1.801,3.332,18.577,3.146,6.859,4.093,6.816,2.821,6.142,3.349,1.448,3.078,2.415,6.035,2.164,1.182,6.1,11.45,24.1,18.0,3.2,76.0,30.165,0.199999999999999,3.5,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.166666666666667,0,1,1,0,0,0,0,0,0,0
3615,16.793,2.031,7.204,4.919,2.798,1.787,3.376,18.378,3.099,7.348,4.032,6.829,2.859,6.451,3.28,1.506,3.101,2.509,6.253,2.165,1.155,19.9,25.55,28.0,8.1,10.9,53.0,29.86,0.199999999999999,4.6,9.2,0.0,0.0,0.0,0.0,0.0,0.192307692307692,0.807692307692308,0.807692307692308,0,0,0,0,0,0,0,0,0,0
3616,16.232,1.949,6.779,4.988,2.671,1.81,3.152,18.334,3.133,7.004,4.168,6.54,2.881,6.188,3.252,1.404,2.861,2.441,6.151,2.062,1.109,12.9,19.0,23.0,10.1,9.0,77.0,30.07,0.25,10.4,15.0,0.0,19.6,0.0,0.0,0.0,0.333333333333333,0.407407407407407,0.0,0,1,0,0,0,0,0,0,0,0
3617,4.997,0.919,1.297,2.808,1.31,0.71,1.566,6.106,1.153,3.454,2.15,1.433,1.251,1.719,0.748,0.721,1.523,1.08,3.178,0.957,0.537,12.0,14.55,19.0,7.0,7.0,68.0,30.125,0.110000000000003,10.95,17.3,0.0,23.0,0.0,0.0,0.0,0.0,0.681818181818182,0.0,0,0,0,1,0,0,0,0,0,0
3618,3.63,0.659,1.03,1.98,0.759,0.426,0.975,4.318,0.962,2.114,1.552,0.812,0.734,1.183,0.517,0.544,0.927,0.716,2.206,0.67,0.383,12.2,18.0,21.0,8.8,8.1,65.0,30.105,0.100000000000001,8.65,12.7,0.0,17.3,0.0,0.0,0.0,0.0,1.0,0.333333333333333,0,1,0,0,0,0,0,0,0,0
3619,16.254,1.845,7.056,4.683,2.558,1.634,3.101,17.597,3.065,6.417,3.745,6.744,2.56,5.746,3.072,1.445,2.864,2.39,5.953,2.076,1.053,10.0,22.0,26.6,16.6,14.0,74.0,30.185,0.150000000000002,6.9,12.7,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.3,0,0,0,0,1,0,0,0,0,0
3620,16.231,1.882,7.397,4.651,2.613,1.678,3.238,17.84,2.929,6.464,3.911,6.837,2.708,5.846,3.217,1.478,2.933,2.417,6.036,2.043,1.033,24.8,28.4,30.9,6.1,24.8,88.0,30.05,0.190000000000001,8.1,12.7,0.0,0.0,0.0,0.03,0.209302325581395,0.697674418604651,0.395348837209302,0.302325581395349,0,0,0,1,0,0,0,0,0,0
3621,15.662,1.919,7.002,4.715,2.635,1.667,3.287,17.946,2.895,6.545,3.98,6.759,2.839,5.951,3.22,1.427,2.967,2.455,6.102,2.148,1.162,19.0,30.2,35.1,16.1,24.1,81.0,30.09,0.450000000000003,8.1,17.3,0.0,21.9,0.0,0.0,0.024390243902439,0.341463414634146,0.682926829268293,0.341463414634146,0,1,1,0,0,0,0,0,0,0
3622,12.916,1.941,7.016,4.772,2.672,1.642,3.187,17.989,2.902,6.426,4.049,6.633,2.824,6.103,3.138,1.377,2.971,2.496,6.239,2.105,1.06,21.0,28.0,32.0,11.0,21.0,76.5,30.49,0.0899999999999999,6.9,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666666667,0.375,0,0,0,0,0,0,0,0,0,0
3623,3.548,1.955,6.51,4.801,2.667,1.693,3.202,17.616,2.958,5.379,4.125,6.547,2.774,5.887,3.035,1.463,2.978,2.381,6.248,2.034,1.124,28.0,30.2,32.0,4.0,24.8,79.0,30.36,0.219999999999999,5.8,9.2,0.0,0.0,0.0,0.02,0.0,0.540540540540541,0.45945945945946,0.45945945945946,0,0,0,0,0,0,0,0,0,0
3624,1.303,0.91,1.387,2.683,1.264,0.638,1.522,5.393,1.188,1.63,2.001,1.364,1.213,1.624,0.771,0.769,1.588,1.053,3.086,0.873,0.57,26.6,30.2,32.0,5.4,25.0,85.0,30.23,0.0899999999999999,9.2,16.1,0.0,0.0,0.0,0.02,0.0,0.658536585365854,0.341463414634146,0.0975609756097561,0,0,1,0,0,0,0,0,0,0
3625,2.218,0.569,0.981,1.934,0.66,0.397,0.887,3.446,0.88,0.743,1.513,0.73,0.749,1.099,0.454,0.455,0.796,0.696,2.048,0.617,0.305,26.1,28.4,32.0,5.9,23.0,85.0,30.25,0.100000000000001,10.95,20.7,0.0,26.5,0.0,0.01,0.0,0.739130434782609,0.260869565217391,0.130434782608696,0,1,1,0,0,1,0,0,0,0
3626,10.869,1.653,6.996,4.442,2.277,1.445,2.808,16.785,2.929,6.017,3.647,6.377,2.434,5.818,2.856,1.242,2.564,2.198,5.676,1.725,0.976,15.1,21.0,27.0,11.9,14.0,77.0,30.3,0.110000000000003,9.2,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.888888888888889,0.0,0,0,0,0,0,0,0,0,0,0
3627,13.456,1.708,7.108,4.536,2.402,1.592,2.926,17.096,3.041,6.201,3.779,6.677,2.559,5.974,2.933,1.338,2.716,2.324,5.794,1.862,1.006,14.0,16.0,28.4,14.4,12.0,81.0,30.18,0.25,9.2,11.5,0.0,19.6,0.0,0.0,0.0,0.0,1.0,0.259259259259259,1,0,0,1,0,0,0,0,0,0
3628,13.76,1.836,6.779,4.533,2.464,1.589,3.03,17.112,2.966,5.997,3.863,6.589,2.624,5.955,3.065,1.324,2.824,2.376,5.923,1.92,1.09,18.0,21.0,36.0,18.0,16.0,85.0,30.03,0.27,5.8,17.3,0.0,24.2,0.0,0.0,0.0,0.0,1.0,0.24,0,0,0,0,0,0,0,0,0,0
3629,13.378,1.796,6.611,4.455,2.588,1.606,3.051,16.793,2.951,5.747,4.065,6.498,2.638,6.124,2.985,1.363,2.9,2.425,6.11,1.886,1.069,35.6,39.0,48.0,12.4,36.0,87.0,29.79,0.170000000000002,12.7,19.6,20.7,29.9,0.0,0.01,0.303030303030303,0.0,0.696969696969697,0.636363636363636,0,1,0,0,0,0,0,0,0,0
3630,5.781,1.81,6.167,4.622,2.349,1.512,2.917,16.232,2.946,5.078,3.902,5.955,2.646,5.685,2.757,1.353,2.764,2.344,5.92,1.846,1.062,46.4,48.9,55.9,9.5,46.0,87.0,29.73,0.109999999999999,11.5,17.3,0.0,28.8,0.0,0.32,0.466666666666667,0.0,0.533333333333333,0.622222222222222,0,0,0,1,0,0,0,0,0,0
3631,3.339,0.834,1.303,2.625,1.134,0.606,1.442,4.997,1.244,1.229,2.127,1.104,1.209,1.636,0.591,0.659,1.421,0.985,3.04,0.834,0.55,18.0,30.9,55.9,37.9,21.9,60.0,29.8,0.440000000000001,16.1,25.3,25.3,34.5,0.0,0.0,0.0689655172413793,0.0,0.931034482758621,0.482758620689655,0,0,0,1,0,0,0,0,0,0
3632,2.637,0.662,0.942,1.986,0.775,0.427,0.996,3.63,1.065,0.722,1.555,0.75,0.88,1.075,0.439,0.557,0.969,0.747,2.282,0.637,0.395,12.9,16.55,25.0,12.1,5.0,59.5,30.22,0.129999999999999,11.5,20.7,0.0,29.9,0.0,0.0,0.0,0.0,0.625,0.125,1,0,0,0,1,0,0,0,0,0
3633,15.104,1.603,6.779,4.187,2.082,1.453,2.702,16.254,2.893,4.953,3.641,6.308,2.362,5.421,2.482,1.188,2.53,1.957,5.682,1.72,0.819,21.9,23.55,36.0,14.1,14.0,64.0,30.135,0.18,8.1,13.8,0.0,18.4,0.0,0.0,0.0,0.0,0.625,0.208333333333333,1,0,0,0,0,0,0,0,0,0
3634,16.863,1.636,6.352,4.319,2.105,1.541,2.668,16.231,2.894,4.983,3.842,6.088,2.384,5.266,2.555,1.23,2.479,2.036,5.804,1.862,0.888,19.0,25.45,33.1,14.1,16.9,68.0,30.005,0.199999999999999,10.95,16.1,0.0,24.2,0.0,0.0,0.0,0.0,0.730769230769231,0.230769230769231,0,0,0,1,0,0,0,0,0,0
3635,16.898,1.554,5.873,4.35,2.273,1.437,2.75,15.662,2.694,4.361,3.879,5.536,2.487,5.196,2.378,1.2,2.425,2.162,5.687,1.856,0.851,12.0,17.1,30.9,18.9,7.0,65.0,30.065,0.310000000000002,6.35,11.5,0.0,17.3,0.0,0.0,0.0,0.0416666666666667,0.833333333333333,0.291666666666667,0,1,1,0,0,0,0,0,0,0
3636,16.947,1.402,4.168,4.137,2.013,1.248,2.5,12.916,2.338,2.99,3.404,4.259,2.208,4.094,1.934,1.187,2.314,2.009,5.251,1.692,0.794,21.9,26.8,32.0,10.1,18.0,72.0,29.72,0.139999999999997,10.95,19.6,0.0,24.2,0.0,0.0,0.0,0.233333333333333,0.733333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0
3637,16.433,0.787,1.117,2.377,1.043,0.447,1.28,3.548,1.14,0.604,1.842,0.946,0.904,1.3,0.497,0.689,1.203,0.978,2.787,0.797,0.535,17.1,19.2,21.9,4.8,8.1,59.0,29.5,0.27,10.4,15.0,0.0,25.3,0.0,0.0,0.0,0.46875,0.53125,0.3125,0,1,1,0,0,0,0,0,0,0
3638,3.962,0.379,0.509,1.02,0.371,0.19,0.472,1.303,0.634,0.171,0.968,0.342,0.426,0.293,0.271,0.236,0.476,0.404,1.624,0.396,0.337,10.0,15.8,24.1,14.1,6.8,65.0,29.68,0.600000000000001,13.8,18.4,0.0,25.3,0.0,0.0,0.0,0.413793103448276,0.517241379310345,0.0,0,0,0,1,0,0,0,0,0,0
3639,2.758,0.532,1.051,1.35,0.717,0.407,0.942,2.218,0.997,0.407,1.17,0.578,0.812,0.73,0.347,0.47,0.892,0.496,2.173,0.45,0.341,10.4,17.55,30.0,19.6,7.55,62.0,30.3,0.350000000000001,4.6,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.583333333333333,0.0,0,1,0,0,0,0,0,0,0,0
3640,17.496,1.223,4.904,3.498,1.858,1.017,2.299,10.869,2.331,2.87,2.721,4.127,1.918,3.475,1.459,0.982,2.224,1.509,4.479,1.356,0.764,21.0,24.55,32.0,11.0,12.9,60.5,30.415,0.119999999999997,5.8,11.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0,0,0,1,0,0,0,0,0,0
3641,17.913,1.381,5.869,3.701,1.912,1.188,2.435,13.456,2.429,3.633,3.122,4.982,2.039,4.437,1.854,1.061,2.243,1.685,4.938,1.469,0.815,23.0,26.1,28.0,5.0,19.9,80.0,30.13,0.359999999999999,8.1,18.4,0.0,26.5,0.0,0.02,0.0,0.833333333333333,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0
3642,17.959,1.433,5.971,3.817,2.033,1.247,2.456,13.76,2.515,3.806,3.148,5.166,2.223,4.47,1.924,1.13,2.241,1.841,5.116,1.57,0.745,21.2,25.0,28.4,7.2,16.0,71.5,30.335,0.369999999999997,13.8,19.6,0.0,27.6,0.0,0.0,0.0,0.571428571428571,0.428571428571429,0.214285714285714,0,1,1,0,0,0,0,0,0,0
3643,18.235,1.432,5.305,3.806,2.099,1.283,2.392,13.378,2.583,3.607,3.196,4.679,2.118,4.446,1.761,1.092,2.237,1.813,4.934,1.547,0.769,17.1,23.0,26.1,9.0,16.0,72.0,30.5,0.170000000000002,8.1,9.2,0.0,0.0,0.0,0.0,0.0,0.48,0.52,0.4,0,0,0,0,0,0,0,0,0,0
3644,17.325,1.865,3.11,2.49,1.338,0.934,1.435,5.781,1.73,1.6,2.448,2.314,1.511,2.552,0.646,0.932,1.461,1.142,3.851,1.045,0.626,15.8,19.9,27.0,11.2,12.9,74.0,30.31,0.210000000000001,6.9,11.5,0.0,0.0,0.0,0.0,0.0,0.222222222222222,0.777777777777778,0.666666666666667,0,0,1,0,0,0,0,0,0,0
3645,4.255,0.673,0.956,1.524,0.625,0.305,0.743,3.339,0.844,0.774,1.051,0.488,0.725,0.737,0.38,0.466,0.708,0.648,2.069,0.531,0.342,21.2,24.1,27.0,5.8,15.1,71.0,30.1,0.300000000000001,10.4,18.4,0.0,24.2,0.0,0.0,0.0,0.08,0.92,0.52,1,0,0,1,0,0,0,0,0,0
3646,3.174,0.546,1.176,1.798,0.658,0.362,0.855,2.637,0.99,0.543,1.272,0.529,0.644,0.853,0.369,0.484,0.824,0.613,2.019,0.56,0.367,10.9,19.65,23.0,12.1,10.65,68.0,30.265,0.150000000000002,5.2,10.4,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.233333333333333,0,1,0,0,0,1,0,0,0,0
3647,8.861,1.612,6.48,4.022,2.278,1.478,2.734,15.104,2.798,5.033,3.296,6.105,2.379,4.958,2.765,1.237,2.522,2.131,5.418,1.643,0.981,19.0,23.0,34.0,15.0,16.0,74.0,29.94,0.559999999999999,10.4,16.1,0.0,26.5,0.0,0.01,0.162162162162162,0.351351351351351,0.486486486486487,0.297297297297297,0,0,1,0,0,0,0,0,0,0
